miRNA name	H1	H2	H3	H4	H5	H6	H7	H8	H9	L1	L10	L2	L3	L4	L5	L6	L7	L8	L9	S1	S2	S3	S4	S5	S6	S7	S8	S9	HC	LN	SLE
hsa-let-7a-3p	1614.3353	1452.885	885.7748	1777.6649	2008.8344	1817.1129	1887.1226	1381.5101	2044.5572	1513.3363	264.9709	1591.5119	1413.9827	2223.2541	1162.2709	1568.2117	721.2797	1236.7928	1276.7316	263.8755	907.441	1515.569	1075.6672	1446.3469	1688.5644	554.4603	1685.6987	2087.5011	1652.199689	1297.23426	1247.236011
hsa-let-7a-5p	161083.7571	172339.8367	208469.3698	179575.8999	228196.9324	131366.5758	190961.8076	234836.4028	155104.3429	166403.9347	3444.6211	182670.2034	149882.1681	153784.4569	152257.4877	166793.6697	194439.2297	167108.3784	74369.6138	176532.6766	202661.827	188068.3384	174317.8477	200829.5225	188604.6025	145453.4253	173300.7069	260850.6567	184659.4361	141115.3764	190068.8448
hsa-let-7b-3p	672.6397	1383.7	1362.7305	1333.2487	1997.7359	1336.1124	1249.75	1218.9795	916.5257	819.7238	0	530.504	1445.4046	999.0572	1206.9736	1512.993	859.6073	1024.7712	478.7743	1231.4188	1285.5414	1102.232	1386.4155	1403.8073	1704.646	1416.9542	1196.3023	4435.9398	1274.602489	887.7809	1684.806367
hsa-let-7b-5p	86393.844	86757.9909	115735.5622	105517.11	124692.0157	127518.572	117214.0572	133671.2615	82628.3136	89034.6176	4769.4754	55172.4138	104760.4085	88958.3069	72194.9039	85445.4494	115740.695	111558.7123	76923.0769	118919.8698	116946.461	92587.4897	87093.1886	91438.9025	129633.5011	140463.2824	106144.6438	93067.7568	108903.1919	80455.80597	108477.2329
hsa-let-7c-3p	80.7168	138.37	34.0683	0	33.2956	0	0	30.4745	0	0	0	0	31.4218	0	0	22.0875	0	0	0	175.917	37.81	0	0	0	16.0816	0	0	434.8961	35.213911	5.35093	73.856078
hsa-let-7c-5p	25856.2703	28642.5903	34062.5834	30220.3035	33506.4704	21431.2437	31118.7762	33085.1356	19458.5448	25474.494	1059.8834	19628.6472	18476.0408	26650.9069	23468.9316	23191.863	23041.4291	18057.1752	21864.0281	32632.5974	29718.6933	18462.3863	20724.5216	24353.9296	25489.2816	32343.519	26209.8967	27659.3894	28597.99091	20091.33993	26399.35721
hsa-let-7d-3p	3874.4047	4566.21	5541.7705	5206.0187	9333.8661	8711.4532	5773.8452	6623.122	8107.727	5170.5656	794.9126	5305.0398	7038.4918	6289.8392	2860.9745	7907.3209	4090.5453	5159.1929	3511.0118	2286.9206	5558.0762	6751.1711	7398.2001	6487.2913	8040.7829	6037.4569	5057.0962	10959.3807	6415.379711	4812.78944	6508.486222
hsa-let-7d-5p	8798.1274	8302.2001	10493.0245	9872.3891	8612.4614	8497.6752	10785.3429	12718.0196	7755.2171	11917.5232	264.9709	6719.7171	8201.0998	11355.4814	8180.599	10513.6445	11214.4177	14664.8291	4947.3348	12138.2707	9490.3206	10195.6462	12824.3435	13378.7089	7301.0308	8994.5786	11691.1365	3392.1893	9537.161922	8797.96175	9934.025011
hsa-let-7e-3p	53.8112	761.035	130.595	126.9761	133.1824	267.2225	124.975	172.6888	70.502	378.3341	0	0	0	196.9972	44.7027	265.0499	79.0444	35.3369	0	87.9585	0	0	131.4704	106.349	128.6525	0	163.1321	0	204.554222	99.94652	68.618056
hsa-let-7e-5p	14609.7344	19648.5402	23967.0219	21554.187	26514.3948	22126.0221	20095.9808	26756.6003	24041.1732	37202.8501	264.9709	16268.7887	19952.8672	28986.7308	16674.1171	32291.9082	38751.4944	47386.8335	6862.4322	22869.2057	24538.7175	19289.0603	31289.964	29373.6042	18172.1692	31604.2385	39641.1093	16526.0503	22145.96163	24464.29931	25922.67989
hsa-let-7f-1-3p	565.0174	899.405	511.0239	1587.2008	810.1929	748.223	499.9	446.9592	493.5138	504.4454	0	1945.1813	565.5931	393.9944	223.5136	706.7996	582.9521	318.0324	159.5914	615.7094	756.2008	551.116	286.8446	616.8244	659.3442	616.067	706.9059	1391.6674	729.048444	540.01033	688.964411
hsa-let-7f-2-3p	215.2447	276.74	85.1707	158.7201	22.1971	0	174.965	81.2653	141.0039	252.2227	0	0	62.8437	253.2821	44.7027	66.2625	39.5222	176.6847	319.1829	0	75.6201	137.779	131.4704	148.8887	112.571	123.2134	326.2643	0	128.367422	121.47035	117.311878
hsa-let-7f-5p	60968.0631	74304.6907	80429.4872	73646.1177	91474.1071	47886.2701	76159.768	80198.6937	65778.3418	59146.2261	794.9126	72679.0451	64760.4085	66430.27	47518.9987	76974.8976	84883.7554	63818.5095	26013.4057	53830.592	87341.1978	94103.0587	66595.7523	78443.0501	75760.256	49778.2159	65579.1191	93676.6113	72316.17104	56302.04292	73900.87258
hsa-let-7g-3p	0	0	17.0341	0	55.4927	53.4445	24.995	10.1582	0	126.1114	0	0	0	0	0	44.175	39.5222	70.6739	0	0	0	0	131.4704	21.2698	80.4078	0	54.3774	0	17.902722	28.04825	31.947267
hsa-let-7g-5p	18833.9118	12176.5601	11435.5798	16284.6803	10199.5516	9245.8981	15234.4531	18873.8661	9729.2724	9584.4631	0	10433.2449	9740.7698	12579.6783	17523.4689	14820.7048	9761.9777	9364.2885	8617.9381	13105.8141	11569.873	11435.6572	11569.3985	16654.2593	11868.1955	11027.5998	19412.7243	5044.7943	13557.08592	10242.65341	12409.81289
hsa-let-7i-3p	80.7168	69.185	28.3902	0	88.7883	0	87.4825	60.949	0	189.167	0	0	62.8437	126.6411	0	198.7874	79.0444	0	638.3658	87.9585	264.6703	0	274.8927	148.8887	112.571	123.2134	163.1321	0	46.167978	129.48494	130.591856
hsa-let-7i-5p	2932.7091	1106.96	1919.1787	2920.4495	2275.1992	2298.1134	3524.2951	2498.908	705.0197	2648.3385	0	1591.5119	5058.9159	6149.1269	4023.2454	3545.0419	2618.3442	1978.8685	2074.6888	1759.1697	4650.6352	1377.79	3322.6165	3360.6296	2717.7846	1971.4145	2501.3594	782.8129	2242.314744	2968.8082	2493.801378
hsa-miR-1-3p	39685.7427	21516.5352	11.3561	95.232	0	0	0	20.3163	0	1891.6703	529.9417	58178.603	1131.1862	0	97541.35	0	0	2438.2487	1915.0974	527.7509	113.4301	688.895	95.6149	35201.5314	2766.0293	246.4268	108.7548	14264.5908	6814.353589	16362.60973	6001.447111
hsa-miR-100-3p	26.9056	0	0	0	0	0	0	0	0	0	0	0	0	42.2137	0	11.0437	0	0	0	0	0	0	0	0	0	0	0	0	2.989511	5.32574	0
hsa-miR-100-5p	376.6782	138.37	56.7804	126.9761	55.4927	0	174.965	284.4286	70.502	189.167	0	0	157.1092	70.3561	759.9464	154.6124	108.686	106.0108	1276.7316	0	264.6703	0	227.0853	63.8094	369.876	431.2469	0	86.9792	142.688111	282.26195	160.407456
hsa-miR-101-2-5p	0	0	0	0	0	0	0	0	0	0	0	0	62.8437	0	0	0	0	0	0	0	0	0	0	21.2698	0	0	0	0	0	6.28437	2.363311
hsa-miR-101-3p	1452.9018	2144.735	897.1309	1777.6649	843.4885	1175.779	1424.7151	975.1836	1480.5415	4161.6748	0	2829.3546	1948.154	2898.6731	1519.8927	1965.7865	790.4435	918.7604	1915.0974	1319.3773	2382.0327	3720.0331	2139.3826	2913.9636	2219.2561	2402.6614	3860.7939	1304.6882	1352.460033	1894.7837	2473.576544
hsa-miR-101-5p	0	0	45.4243	31.744	11.0985	0	0	0	0	63.0557	0	0	0	112.5698	0	77.3062	9.8805	0	0	0	0	0	11.9519	21.2698	64.3263	0	54.3774	0	9.807422	26.28122	16.8806
hsa-miR-10394-3p	0	0	0	0	0	0	74.985	0	0	0	0	0	0	0	0	11.0437	0	0	0	0	0	0	0	0	0	0	0	0	8.331667	1.10437	0
hsa-miR-10395-3p	53.8112	69.185	0	0	0	0	37.4925	0	0	126.1114	0	0	0	14.0712	268.2164	0	9.8805	0	478.7743	263.8755	0	137.779	23.9037	0	32.1631	61.6067	0	260.9376	17.832078	89.70538	86.696178
hsa-miR-10396a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.7027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.47027	0
hsa-miR-10396b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.7027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.47027	0
hsa-miR-10398-3p	0	0	11.3561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.261789	0	0
hsa-miR-10399-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.8805	0	0	0	0	0	23.9037	0	0	184.8201	0	0	0	0.98805	23.191533
hsa-miR-10399-5p	0	0	0	0	22.1971	0	12.4975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.854956	0	0
hsa-miR-103a-1-5p	107.6224	0	5.678	0	0	160.3335	0	20.3163	0	0	0	0	0	0	0	22.0875	9.8805	0	0	0	0	137.779	11.9519	0	0	0	0	0	32.661133	3.1968	16.636767
hsa-miR-103a-2-5p	107.6224	0	5.678	31.744	22.1971	0	24.995	10.1582	0	0	0	0	0	0	0	0	39.5222	0	0	0	0	137.779	11.9519	21.2698	0	0	163.1321	0	22.4883	3.95222	37.125867
hsa-miR-103a-3p	1318.3738	968.59	1811.2959	1841.1529	1498.3019	2244.6689	2049.5901	1950.3672	2256.0632	3026.6726	0	707.3386	2042.4195	1772.9748	1609.2982	2926.5922	1906.945	3675.0415	797.9572	1143.4603	718.3908	1102.232	2067.6714	2063.1713	2106.6851	1601.7743	1740.0761	521.8753	1770.933767	1846.52396	1451.704067
hsa-miR-10400-5p	0	0	0	0	0	0	0	0	0	0	0	0	125.6874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.56874	0
hsa-miR-10527-5p	0	0	11.3561	0	0	0	12.4975	20.3163	0	0	0	0	0	14.0712	0	0	0	0	0	0	0	0	0	0	16.0816	0	0	0	4.907767	1.40712	1.786844
hsa-miR-106a-3p	26.9056	207.555	28.3902	126.9761	0	0	37.4925	0	141.0039	0	0	0	0	42.2137	44.7027	44.175	19.7611	0	0	87.9585	0	0	59.7593	42.5396	0	0	0	0	63.147033	15.08525	21.139711
hsa-miR-106a-5p	107.6224	622.665	442.8874	380.9282	244.1677	53.4445	212.4575	365.6939	211.5059	945.8352	0	353.6693	188.531	928.7011	581.1354	496.9685	365.5801	212.0216	638.3658	87.9585	302.4803	1102.232	310.7483	404.1263	209.0604	246.4268	543.7738	0	293.485833	471.0808	356.311822
hsa-miR-106b-3p	376.6782	138.37	176.0194	31.744	155.3795	748.223	299.94	253.9541	70.502	126.1114	0	176.8347	597.0149	281.4246	44.7027	287.1374	276.6552	565.391	159.5914	703.6679	529.3406	137.779	203.1816	127.6188	241.2235	308.0335	54.3774	86.9792	250.090022	251.48633	265.800167
hsa-miR-106b-5p	53.8112	69.185	79.4926	63.488	77.6897	0	62.4875	71.1071	0	441.3897	0	0	0	168.8547	44.7027	110.4374	108.686	35.3369	0	87.9585	151.2402	0	59.7593	63.8094	241.2235	184.8201	54.3774	0	53.029011	90.94074	93.6876
hsa-miR-107	645.7341	276.74	613.2287	730.1124	532.7296	1175.779	949.81	761.8622	916.5257	1513.3363	0	0	1288.2954	731.7039	1028.1627	1347.3368	701.5186	2155.5532	478.7743	527.7509	302.4803	688.895	896.3893	829.5225	932.7308	492.8536	543.7738	434.8961	733.613522	924.46812	627.699144
hsa-miR-10a-3p	349.7726	69.185	295.2583	158.7201	321.8575	0	137.4725	223.4796	70.502	252.2227	0	0	31.4218	365.8519	357.6218	176.6999	148.2082	318.0324	0	0	37.81	0	239.0372	276.5075	112.571	308.0335	543.7738	86.9792	180.694178	165.00587	178.301356
hsa-miR-10a-5p	4466.3277	8855.6801	8238.8412	6856.7075	9555.8367	3794.5594	5986.3027	7303.7189	6838.6915	3783.3407	264.9709	4774.5358	2230.9505	5839.5599	6750.1118	3302.0795	3211.1769	2579.5965	3511.0118	5453.426	8847.5499	5511.1601	5127.347	4062.5332	5483.8139	3511.5821	4023.926	5566.6696	6877.4073	3624.73343	5287.556422
hsa-miR-10b-3p	134.5279	345.925	391.785	190.4641	321.8575	213.778	262.4475	294.5867	211.5059	189.167	0	0	157.1092	365.8519	134.1082	143.5687	167.9693	212.0216	478.7743	0	415.9105	0	143.4223	701.9036	402.0391	123.2134	489.3964	173.9584	262.9864	184.85702	272.204856
hsa-miR-10b-5p	5569.4568	11484.7101	13848.7483	10665.9895	14416.9941	2030.8909	9535.5929	10127.6881	12760.8573	3846.3964	529.9417	3006.1892	5530.2435	9906.1449	6258.3818	4903.4225	6866.9782	4664.4758	2234.2802	5453.426	12628.5541	5648.9391	6728.896	7635.8609	9793.6735	5236.5697	6905.9271	11481.256	10048.992	4774.64542	7945.900267
hsa-miR-1179	0	0	0	0	0	0	12.4975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.6067	0	0	1.388611	0	6.845189
hsa-miR-1180-3p	0	0	0	31.744	11.0985	160.3335	0	20.3163	0	0	0	0	0	0	0	11.0437	0	0	0	0	0	137.779	0	0	0	0	0	0	24.832478	1.10437	15.308778
hsa-miR-1180-5p	0	0	17.0341	0	0	0	0	10.1582	0	126.1114	0	0	0	56.2849	0	0	39.5222	70.6739	0	0	0	0	11.9519	106.349	48.2447	0	0	0	3.021367	29.25924	18.505067
hsa-miR-12125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.8805	0	159.5914	0	37.81	0	0	0	0	0	0	0	0	16.94719	4.201111
hsa-miR-12136	0	0	34.0683	31.744	11.0985	0	187.4625	10.1582	0	0	0	176.8347	0	0	0	0	9.8805	35.3369	0	0	0	0	11.9519	0	0	0	0	0	30.5035	22.20521	1.327989
hsa-miR-122-3p	0	0	0	0	0	0	0	0	0	0	0	176.8347	31.4218	0	0	22.0875	0	0	0	0	0	0	0	21.2698	0	246.4268	0	1043.7505	0	23.0344	145.716344
hsa-miR-122-5p	0	69.185	5.678	0	0	267.2225	12.4975	0	0	252.2227	0	6189.2131	534.1712	0	134.1082	55.2187	19.7611	0	0	0	151.2402	964.453	23.9037	170.1585	80.4078	184.8201	435.019	3653.1269	39.398111	718.4695	629.236578
hsa-miR-1224-3p	0	0	5.678	0	0	0	0	0	0	0	0	0	0	28.1425	0	0	0	0	0	0	0	0	0	0	0	0	0	173.9584	0.630889	2.81425	19.328711
hsa-miR-1224-5p	0	0	0	0	0	0	0	0	0	0	0	0	31.4218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.14218	0
hsa-miR-1226-3p	0	0	11.3561	31.744	0	0	62.4875	71.1071	0	0	0	0	62.8437	0	44.7027	11.0437	0	0	0	0	0	0	47.8074	0	32.1631	0	0	0	19.632744	11.85901	8.885611
hsa-miR-1226-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.0875	19.7611	0	0	0	0	0	0	0	0	0	0	0	0	4.18486	0
hsa-miR-1227-3p	0	0	11.3561	0	0	53.4445	0	20.3163	0	0	0	530.504	0	0	0	0	9.8805	0	0	0	0	0	0	0	0	0	0	86.9792	9.457433	54.03845	9.664356
hsa-miR-1229-3p	0	0	22.7122	0	44.3941	53.4445	24.995	20.3163	0	126.1114	0	0	62.8437	0	0	77.3062	0	0	0	87.9585	0	0	0	0	96.4894	61.6067	0	347.9168	18.429122	26.62613	65.996822
hsa-miR-1234-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.0875	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20875	0
hsa-miR-1236-5p	0	0	0	0	0	0	0	10.1582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.128689	0	0
hsa-miR-124-3p	3901.3103	0	11.3561	31.744	0	53.4445	24.995	0	352.5099	252.2227	0	2652.5199	0	0	8448.8154	22.0875	0	106.0108	478.7743	0	0	0	83.663	5381.2613	48.2447	0	0	0	486.151089	1196.04306	612.574333
hsa-miR-124-5p	0	0	0	0	0	0	0	20.3163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.257367	0	0
hsa-miR-1246	1964.1079	553.48	124.917	63.488	44.3941	106.889	999.8	60.949	1057.5296	252.2227	529.9417	1061.008	1319.7172	154.7835	268.2164	198.7874	602.7132	848.0865	3511.0118	527.7509	340.2904	688.895	191.2297	319.0471	852.323	184.8201	0	1130.7298	552.8394	874.64884	470.565111
hsa-miR-1249-3p	0	0	5.678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.630889	0	0
hsa-miR-1249-5p	0	0	5.678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.630889	0	0
hsa-miR-125a-3p	26.9056	0	79.4926	31.744	144.2809	0	37.4925	132.0561	0	0	0	0	62.8437	140.7123	178.8109	99.3937	108.686	247.3586	0	0	75.6201	0	23.9037	85.0792	64.3263	0	0	0	50.219078	83.78052	27.658811
hsa-miR-125a-5p	10842.9521	17088.6952	14802.6596	16792.5846	20532.2856	10261.3436	15784.3431	16781.2846	25239.7067	14944.1957	1324.8543	12732.0955	9143.7549	19910.7884	18506.9289	19867.6959	10661.1072	11484.5048	12926.9071	6508.9278	15993.6479	15569.0273	19087.1171	15803.467	20503.9963	11089.2065	15660.6852	11481.256	16458.42834	13150.28327	14633.03679
hsa-miR-125b-2-3p	26.9056	0	73.8146	0	22.1971	213.778	24.995	40.6327	0	0	0	0	0	28.1425	44.7027	0	118.5665	0	0	87.9585	75.6201	0	71.7111	0	112.571	61.6067	0	0	44.702556	19.14117	45.496378
hsa-miR-125b-5p	7641.1871	5949.9101	5967.6238	4983.8106	4583.694	3634.2259	4761.5477	4266.4283	2326.5651	3468.0623	529.9417	4597.7011	2325.216	5755.1325	8717.0317	6063.0156	3586.6376	3427.683	7660.3894	3606.2978	4272.5348	2480.022	5509.8065	5019.6746	6754.2576	3449.9754	3099.5106	3392.1893	4901.665844	4613.08109	4176.029844
hsa-miR-126-3p	242.1503	0	28.3902	31.744	122.0839	160.3335	74.985	30.4745	211.5059	567.5011	264.9709	3713.5279	3613.5114	2040.3281	134.1082	5444.5659	3161.7742	812.7496	478.7743	0	37.81	688.895	3740.9315	319.0471	96.4894	61.6067	108.7548	1043.7505	100.185256	2023.18116	677.476111
hsa-miR-126-5p	188.3391	138.37	278.2241	285.6961	477.2369	106.889	324.935	60.949	493.5138	4603.0645	1324.8543	11140.5836	20392.773	7696.962	268.2164	20585.5393	18190.0819	2756.2811	1276.7316	351.8339	189.0502	137.779	12250.6544	1020.9508	385.9576	123.2134	217.5095	1652.605	261.572556	8823.50877	1814.394867
hsa-miR-1260a	0	138.37	22.7122	31.744	55.4927	694.7785	112.4775	81.2653	282.0079	441.3897	0	1061.008	31.4218	42.2137	0	88.35	0	35.3369	159.5914	0	37.81	137.779	59.7593	42.5396	32.1631	308.0335	163.1321	521.8753	157.649789	185.93115	144.787989
hsa-miR-1260b	26.9056	484.295	62.4585	190.4641	144.2809	1549.8904	349.93	71.1071	916.5257	63.0557	0	1768.3466	251.3747	98.4986	0	88.35	19.7611	141.3478	159.5914	0	37.81	275.558	262.9409	127.6188	64.3263	308.0335	54.3774	1565.6258	421.761922	259.03259	299.587856
hsa-miR-1262	0	0	0	0	11.0985	0	0	0	0	0	0	0	31.4218	0	0	11.0437	0	0	0	0	0	0	0	0	0	0	54.3774	0	1.233167	4.24655	6.041933
hsa-miR-1263	0	0	0	0	0	0	0	0	0	0	0	0	125.6874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.56874	0
hsa-miR-1267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.0875	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20875	0
hsa-miR-1268a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.2698	0	0	0	0	0	0	2.363311
hsa-miR-1269a	0	0	5.678	0	33.2956	160.3335	74.985	20.3163	0	0	0	0	0	14.0712	0	0	19.7611	0	0	0	0	0	23.9037	0	32.1631	0	0	0	32.734267	3.38323	6.229644
hsa-miR-1269b	26.9056	0	0	31.744	0	53.4445	0	0	0	0	0	0	0	0	0	0	9.8805	0	0	0	0	0	0	0	0	0	0	0	12.4549	0.98805	0
hsa-miR-1270	0	0	0	0	0	0	0	10.1582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.128689	0	0
hsa-miR-1271-5p	0	0	17.0341	0	33.2956	53.4445	0	20.3163	0	0	0	0	0	56.2849	0	77.3062	79.0444	106.0108	0	0	0	0	23.9037	42.5396	16.0816	61.6067	108.7548	86.9792	13.787833	31.86463	37.762844
hsa-miR-1275	0	0	11.3561	0	22.1971	53.4445	0	0	0	0	0	0	0	56.2849	0	0	0	0	0	0	151.2402	0	0	0	16.0816	0	0	86.9792	9.666411	5.62849	28.255667
hsa-miR-1276	0	0	22.7122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.523578	0	0
hsa-miR-1277-3p	0	0	0	0	0	0	0	0	0	126.1114	0	0	0	42.2137	0	33.1312	0	0	0	0	0	0	0	21.2698	0	0	54.3774	0	0	20.14563	8.405244
hsa-miR-128-1-5p	0	0	0	0	11.0985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.1631	0	0	0	1.233167	0	3.573678
hsa-miR-128-2-5p	0	0	17.0341	0	0	0	24.995	0	0	0	0	0	0	0	0	33.1312	0	0	0	0	0	0	0	0	16.0816	123.2134	0	0	4.6699	3.31312	15.477222
hsa-miR-128-3p	269.0559	138.37	176.0194	253.9521	88.7883	53.4445	162.4675	142.2143	70.502	126.1114	0	707.3386	62.8437	126.6411	134.1082	187.7437	187.7303	459.3802	159.5914	87.9585	37.81	0	155.3742	276.5075	160.8157	0	271.8869	0	150.534889	215.14886	110.0392
hsa-miR-1283	53.8112	69.185	0	0	0	0	24.995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.9519	42.5396	0	0	0	0	16.443467	0	6.054611
hsa-miR-1287-3p	26.9056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.0816	0	0	0	2.989511	0	1.786844
hsa-miR-1287-5p	26.9056	0	5.678	0	0	0	12.4975	10.1582	0	0	0	0	0	0	0	0	0	35.3369	0	0	0	0	11.9519	0	32.1631	0	108.7548	0	6.1377	3.53369	16.985533
hsa-miR-129-1-3p	53.8112	0	5.678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.9519	0	0	0	0	0	6.609911	0	1.327989
hsa-miR-129-2-3p	53.8112	0	5.678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.609911	0	0
hsa-miR-129-5p	0	0	5.678	0	0	0	0	0	0	63.0557	0	0	0	0	0	22.0875	29.6416	0	0	0	0	0	0	21.2698	32.1631	0	108.7548	0	0.630889	11.47848	18.020856
hsa-miR-1290	0	0	0	0	11.0985	0	12.4975	0	0	0	0	0	62.8437	0	0	11.0437	9.8805	0	0	0	0	0	0	21.2698	0	0	0	0	2.621778	8.37679	2.363311
hsa-miR-1292-5p	0	0	11.3561	0	0	0	0	0	0	0	0	0	0	0	0	11.0437	0	0	159.5914	87.9585	37.81	0	0	0	16.0816	0	0	0	1.261789	17.06351	15.761122
hsa-miR-1296-3p	0	0	5.678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.630889	0	0
hsa-miR-1296-5p	0	0	17.0341	0	33.2956	106.889	0	50.7908	0	0	0	0	31.4218	0	89.4055	22.0875	59.2833	0	0	0	0	0	0	21.2698	32.1631	246.4268	0	0	23.112167	20.21981	33.317744
hsa-miR-1301-3p	0	0	0	0	0	0	0	0	0	0	0	0	62.8437	84.4274	0	11.0437	0	35.3369	0	0	0	137.779	11.9519	21.2698	0	0	54.3774	0	0	19.36517	25.042011
hsa-miR-1301-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.7611	0	0	0	0	0	0	0	0	0	0	0	0	1.97611	0
hsa-miR-1303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.0875	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20875	0
hsa-miR-1306-5p	26.9056	138.37	17.0341	126.9761	122.0839	53.4445	87.4825	91.4235	70.502	0	0	0	282.7965	126.6411	89.4055	88.35	39.5222	0	159.5914	0	151.2402	275.558	203.1816	63.8094	176.8972	61.6067	108.7548	260.9376	81.580244	78.63067	144.665056
hsa-miR-1307-3p	322.8671	138.37	158.9852	0	321.8575	534.445	424.915	294.5867	705.0197	378.3341	0	884.1733	345.6402	422.1369	402.3245	474.881	217.372	176.6847	319.1829	175.917	567.1506	551.116	310.7483	212.6981	321.6313	246.4268	435.019	0	322.338467	362.07296	313.4119
hsa-miR-1307-5p	0	0	5.678	0	0	0	37.4925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.796722	0	0
hsa-miR-130a-3p	3874.4047	2352.29	4650.3177	3999.746	3884.4865	3260.1144	5436.4127	5688.5711	3102.0869	11286.9664	1324.8543	4420.8665	3707.7769	19615.2926	5498.4354	8967.5203	5246.569	9046.2561	2074.6888	5453.426	5444.6461	6200.0551	9334.401	7742.2099	5049.6116	3696.4022	8591.6259	1913.5427	4027.603333	7118.92263	5936.213389
hsa-miR-130a-5p	0	0	5.678	0	0	267.2225	37.4925	0	0	0	0	0	0	14.0712	44.7027	0	0	0	0	0	0	0	23.9037	0	48.2447	0	0	0	34.488111	5.87739	8.016489
hsa-miR-130b-3p	134.5279	0	124.917	126.9761	199.7736	0	49.99	162.5306	0	315.2784	0	884.1733	754.1241	548.7779	223.5136	254.0061	247.0136	600.7279	0	439.7924	151.2402	413.337	274.8927	255.2377	64.3263	246.4268	0	0	88.746133	382.76149	205.028122
hsa-miR-130b-5p	53.8112	207.555	11.3561	0	88.7883	106.889	37.4925	30.4745	0	0	0	176.8347	62.8437	42.2137	178.8109	22.0875	49.4027	0	0	0	113.4301	0	71.7111	21.2698	16.0816	123.2134	54.3774	260.9376	59.596289	53.21932	73.446778
hsa-miR-132-3p	0	0	34.0683	0	11.0985	0	37.4925	10.1582	0	0	0	0	0	126.6411	0	88.35	39.5222	212.0216	159.5914	0	37.81	0	0	106.349	0	0	163.1321	0	10.313056	62.61263	34.143456
hsa-miR-132-5p	0	0	0	0	22.1971	0	12.4975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.0816	0	0	0	3.854956	0	1.786844
hsa-miR-1323	26.9056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.175	0	0	0	0	0	0	0	0	0	0	0	0	2.989511	4.4175	0
hsa-miR-133a-3p	134.5279	0	0	0	0	0	0	0	0	0	0	707.3386	0	0	134.1082	0	0	0	159.5914	0	0	0	0	21.2698	0	0	0	0	14.947544	100.10382	2.363311
hsa-miR-133b	26.9056	69.185	0	0	0	0	0	0	0	0	0	530.504	0	0	134.1082	0	0	0	159.5914	0	0	0	0	0	0	0	0	0	10.676733	82.42036	0
hsa-miR-134-3p	26.9056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.989511	0	0
hsa-miR-134-5p	0	0	0	0	0	0	0	0	0	0	0	0	31.4218	0	0	0	9.8805	0	0	0	0	0	0	0	0	0	0	0	0	4.13023	0
